Form ID	Name	Editor Name	Value	Weight
04029202	Stalhrim Boots of the Firewalker	DLC2EnchArmorStalhrimHeavyBootsResistFire06	425	7
040291FE	Stalhrim Boots of the Mammoth	DLC2EnchArmorStalhrimHeavyBootsCarry06	425	7
04029095	Stalhrim Boots of the Ox	DLC2EnchArmorStalhrimLightBootsCarry05	190	2
040291FD	Stalhrim Boots of the Ox	DLC2EnchArmorStalhrimHeavyBootsCarry05	425	7
04029205	Stalhrim Boots of Warmth	DLC2EnchArmorStalhrimHeavyBootsResistFrost06	425	7
0401CDA0	Stalhrim Gauntlets	DLC2ArmorStalhrimHeavyGauntlets	450	7
040290C1	Stalhrim Gauntlets of Eminent Alchemy	DLC2EnchArmorStalhrimLightGauntletsAlchemy04	190	2
04029227	Stalhrim Gauntlets of Eminent Alchemy	DLC2EnchArmorStalhrimHeavyGauntletsAlchemy04	425	7
040290C7	Stalhrim Gauntlets of Eminent Archery	DLC2EnchArmorStalhrimLightGauntletsMarksman04	190	2
0402922A	Stalhrim Gauntlets of Eminent Archery	DLC2EnchArmorStalhrimHeavyGauntletsMarksman04	425	7
040290CD	Stalhrim Gauntlets of Eminent Deft Hands	DLC2EnchArmorStalhrimLightGauntletsPickpocket04	190	2
040290C4	Stalhrim Gauntlets of Eminent Lockpicking	DLC2EnchArmorStalhrimLightGauntletsLockpicking04	190	2
040290D0	Stalhrim Gauntlets of Eminent Smithing	DLC2EnchArmorStalhrimLightGauntletsSmithing04	190	2
04029230	Stalhrim Gauntlets of Eminent Smithing	DLC2EnchArmorStalhrimHeavyGauntletsSmithing04	425	7
040290D3	Stalhrim Gauntlets of Eminent Sure Grip	DLC2EnchArmorStalhrimLightGauntletsTwoHanded04	190	2
04029233	Stalhrim Gauntlets of Eminent Sure Grip	DLC2EnchArmorStalhrimHeavyGauntletsTwoHanded04	425	7
040290CA	Stalhrim Gauntlets of Eminent Wielding	DLC2EnchArmorStalhrimLightGauntletsOneHanded04	190	2
0402922D	Stalhrim Gauntlets of Eminent Wielding	DLC2EnchArmorStalhrimHeavyGauntletsOneHanded04	425	7
040290C2	Stalhrim Gauntlets of Extreme Alchemy	DLC2EnchArmorStalhrimLightGauntletsAlchemy05	190	2
04029228	Stalhrim Gauntlets of Extreme Alchemy	DLC2EnchArmorStalhrimHeavyGauntletsAlchemy05	425	7
040290C8	Stalhrim Gauntlets of Extreme Archery	DLC2EnchArmorStalhrimLightGauntletsMarksman05	190	2
0402922B	Stalhrim Gauntlets of Extreme Archery	DLC2EnchArmorStalhrimHeavyGauntletsMarksman05	425	7
040290CE	Stalhrim Gauntlets of Extreme Deft Hands	DLC2EnchArmorStalhrimLightGauntletsPickpocket05	190	2
040290C5	Stalhrim Gauntlets of Extreme Lockpicking	DLC2EnchArmorStalhrimLightGauntletsLockpicking05	190	2
040290D1	Stalhrim Gauntlets of Extreme Smithing	DLC2EnchArmorStalhrimLightGauntletsSmithing05	190	2
04029231	Stalhrim Gauntlets of Extreme Smithing	DLC2EnchArmorStalhrimHeavyGauntletsSmithing05	425	7
040290D4	Stalhrim Gauntlets of Extreme Sure Grip	DLC2EnchArmorStalhrimLightGauntletsTwoHanded05	190	2
04029234	Stalhrim Gauntlets of Extreme Sure Grip	DLC2EnchArmorStalhrimHeavyGauntletsTwoHanded05	425	7
040290CB	Stalhrim Gauntlets of Extreme Wielding	DLC2EnchArmorStalhrimLightGauntletsOneHanded05	190	2
0402922E	Stalhrim Gauntlets of Extreme Wielding	DLC2EnchArmorStalhrimHeavyGauntletsOneHanded05	425	7
040290C0	Stalhrim Gauntlets of Major Alchemy	DLC2EnchArmorStalhrimLightGauntletsAlchemy03	190	2
040290C6	Stalhrim Gauntlets of Major Archery	DLC2EnchArmorStalhrimLightGauntletsMarksman03	190	2
040290CC	Stalhrim Gauntlets of Major Deft Hands	DLC2EnchArmorStalhrimLightGauntletsPickpocket03	190	2
040290C3	Stalhrim Gauntlets of Major Lockpicking	DLC2EnchArmorStalhrimLightGauntletsLockpicking03	190	2
040290CF	Stalhrim Gauntlets of Major Smithing	DLC2EnchArmorStalhrimLightGauntletsSmithing03	190	2
040290D2	Stalhrim Gauntlets of Major Sure Grip	DLC2EnchArmorStalhrimLightGauntletsTwoHanded03	190	2
040290C9	Stalhrim Gauntlets of Major Wielding	DLC2EnchArmorStalhrimLightGauntletsOneHanded03	190	2
04029229	Stalhrim Gauntlets of Peerless Alchemy	DLC2EnchArmorStalhrimHeavyGauntletsAlchemy06	425	7
0402922C	Stalhrim Gauntlets of Peerless Archery	DLC2EnchArmorStalhrimHeavyGauntletsMarksman06	425	7
04029232	Stalhrim Gauntlets of Peerless Smithing	DLC2EnchArmorStalhrimHeavyGauntletsSmithing06	425	7
04029235	Stalhrim Gauntlets of Peerless Sure Grip	DLC2EnchArmorStalhrimHeavyGauntletsTwoHanded06	425	7
0402922F	Stalhrim Gauntlets of Peerless Wielding	DLC2EnchArmorStalhrimHeavyGauntletsOneHanded06	425	7
0401CDA1	Stalhrim Helmet	DLC2ArmorStalhrimHeavyHelmet	1135	7
040290D6	Stalhrim Helmet of Eminent Alchemy	DLC2EnchArmorStalhrimLightHelmetAlchemy04	450	2
04029236	Stalhrim Helmet of Eminent Alchemy	DLC2EnchArmorStalhrimHeavyHelmetAlchemy04	1050	7
040290D9	Stalhrim Helmet of Eminent Alteration	DLC2EnchArmorStalhrimLightHelmetAlteration04	450	2
04029239	Stalhrim Helmet of Eminent Alteration	DLC2EnchArmorStalhrimHeavyHelmetAlteration04	1050	7
040290EB	Stalhrim Helmet of Eminent Archery	DLC2EnchArmorStalhrimLightHelmetMarksman04	450	2
0402924B	Stalhrim Helmet of Eminent Archery	DLC2EnchArmorStalhrimHeavyHelmetMarksman04	1050	7
040290DC	Stalhrim Helmet of Eminent Conjuring	DLC2EnchArmorStalhrimLightHelmetConjuration04	450	2
0402923C	Stalhrim Helmet of Eminent Conjuring	DLC2EnchArmorStalhrimHeavyHelmetConjuration04	1050	7
040290DF	Stalhrim Helmet of Eminent Destruction	DLC2EnchArmorStalhrimLightHelmetDestruction04	450	2
0402923F	Stalhrim Helmet of Eminent Destruction	DLC2EnchArmorStalhrimHeavyHelmetDestruction04	1050	7
040290E2	Stalhrim Helmet of Eminent Illusion	DLC2EnchArmorStalhrimLightHelmetIllusion04	450	2
04029242	Stalhrim Helmet of Eminent Illusion	DLC2EnchArmorStalhrimHeavyHelmetIllusion04	1050	7
040290E5	Stalhrim Helmet of Eminent Magicka	DLC2EnchArmorStalhrimLightHelmetMagicka04	450	2
04029245	Stalhrim Helmet of Eminent Magicka	DLC2EnchArmorStalhrimHeavyHelmetMagicka04	1050	7
040290EE	Stalhrim Helmet of Eminent Restoration	DLC2EnchArmorStalhrimLightHelmetRestoration04	450	2
0402924E	Stalhrim Helmet of Eminent Restoration	DLC2EnchArmorStalhrimHeavyHelmetRestoration04	1050	7
040290D7	Stalhrim Helmet of Extreme Alchemy	DLC2EnchArmorStalhrimLightHelmetAlchemy05	450	2
04029237	Stalhrim Helmet of Extreme Alchemy	DLC2EnchArmorStalhrimHeavyHelmetAlchemy05	1050	7
040290DA	Stalhrim Helmet of Extreme Alteration	DLC2EnchArmorStalhrimLightHelmetAlteration05	450	2
0402923A	Stalhrim Helmet of Extreme Alteration	DLC2EnchArmorStalhrimHeavyHelmetAlteration05	1050	7
040290EC	Stalhrim Helmet of Extreme Archery	DLC2EnchArmorStalhrimLightHelmetMarksman05	450	2
0402924C	Stalhrim Helmet of Extreme Archery	DLC2EnchArmorStalhrimHeavyHelmetMarksman05	1050	7
040290DD	Stalhrim Helmet of Extreme Conjuring	DLC2EnchArmorStalhrimLightHelmetConjuration05	450	2
0402923D	Stalhrim Helmet of Extreme Conjuring	DLC2EnchArmorStalhrimHeavyHelmetConjuration05	1050	7
040290E0	Stalhrim Helmet of Extreme Destruction	DLC2EnchArmorStalhrimLightHelmetDestruction05	450	2
04029240	Stalhrim Helmet of Extreme Destruction	DLC2EnchArmorStalhrimHeavyHelmetDestruction05	1050	7
040290E3	Stalhrim Helmet of Extreme Illusion	DLC2EnchArmorStalhrimLightHelmetIllusion05	450	2
04029243	Stalhrim Helmet of Extreme Illusion	DLC2EnchArmorStalhrimHeavyHelmetIllusion05	1050	7
040290E6	Stalhrim Helmet of Extreme Magicka	DLC2EnchArmorStalhrimLightHelmetMagicka05	450	2
04029246	Stalhrim Helmet of Extreme Magicka	DLC2EnchArmorStalhrimHeavyHelmetMagicka05	1050	7
04029247	Stalhrim Helmet of Extreme Magicka	DLC2EnchArmorStalhrimHeavyHelmetMagicka06	1050	7
040290EF	Stalhrim Helmet of Extreme Restoration	DLC2EnchArmorStalhrimLightHelmetRestoration05	450	2
0402924F	Stalhrim Helmet of Extreme Restoration	DLC2EnchArmorStalhrimHeavyHelmetRestoration05	1050	7
040290D5	Stalhrim Helmet of Major Alchemy	DLC2EnchArmorStalhrimLightHelmetAlchemy03	450	2
040290D8	Stalhrim Helmet of Major Alteration	DLC2EnchArmorStalhrimLightHelmetAlteration03	450	2
040290EA	Stalhrim Helmet of Major Archery	DLC2EnchArmorStalhrimLightHelmetMarksman03	450	2
040290DB	Stalhrim Helmet of Major Conjuring	DLC2EnchArmorStalhrimLightHelmetConjuration03	450	2
040290DE	Stalhrim Helmet of Major Destruction	DLC2EnchArmorStalhrimLightHelmetDestruction03	450	2
040290E1	Stalhrim Helmet of Major Illusion	DLC2EnchArmorStalhrimLightHelmetIllusion03	450	2
040290E4	Stalhrim Helmet of Major Magicka	DLC2EnchArmorStalhrimLightHelmetMagicka03	450	2
040290ED	Stalhrim Helmet of Major Restoration	DLC2EnchArmorStalhrimLightHelmetRestoration03	450	2
04029238	Stalhrim Helmet of Peerless Alchemy	DLC2EnchArmorStalhrimHeavyHelmetAlchemy06	1050	7
0402923B	Stalhrim Helmet of Peerless Alteration	DLC2EnchArmorStalhrimHeavyHelmetAlteration06	1050	7
0402924D	Stalhrim Helmet of Peerless Archery	DLC2EnchArmorStalhrimHeavyHelmetMarksman06	1050	7
0402923E	Stalhrim Helmet of Peerless Conjuring	DLC2EnchArmorStalhrimHeavyHelmetConjuration06	1050	7
04029241	Stalhrim Helmet of Peerless Destruction	DLC2EnchArmorStalhrimHeavyHelmetDestruction06	1050	7
04029244	Stalhrim Helmet of Peerless Illusion	DLC2EnchArmorStalhrimHeavyHelmetIllusion06	1050	7
04029250	Stalhrim Helmet of Peerless Restoration	DLC2EnchArmorStalhrimHeavyHelmetRestoration06	1050	7
040290E7	Stalhrim Helmet of Recharging	DLC2EnchArmorStalhrimLightHelmetMagickaRate03	450	2
0402924A	Stalhrim Helmet of Recovery	DLC2EnchArmorStalhrimHeavyHelmetMagickaRate06	1050	7
040290E8	Stalhrim Helmet of Replenishing	DLC2EnchArmorStalhrimLightHelmetMagickaRate04	450	2
04029248	Stalhrim Helmet of Replenishing	DLC2EnchArmorStalhrimHeavyHelmetMagickaRate04	1050	7
040290E9	Stalhrim Helmet of Resurgence	DLC2EnchArmorStalhrimLightHelmetMagickaRate05	450	2
04029249	Stalhrim Helmet of Resurgence	DLC2EnchArmorStalhrimHeavyHelmetMagickaRate05	1050	7
040290FF	Stalhrim Helmet of Waterbreathing	DLC2EnchArmorStalhrimLightHelmetWaterbreathing	450	2
04029251	Stalhrim Helmet of Waterbreathing	DLC2EnchArmorStalhrimHeavyHelmetWaterbreathing	1050	7
0401CDA2	Stalhrim Light Armor	DLC2ArmorStalhrimLightCuirass	925	7
0401CD7E	Stalhrim Light Boots	DLC2ArmorStalhrimLightBoots	215	2
0401CDA5	Stalhrim Light Bracers	DLC2ArmorStalhrimLightGauntlets	215	2
0401CDA3	Stalhrim Light Helmet	DLC2ArmorStalhrimLightHelmet	465	2
04026237	Stalhrim Shield	DLC2ArmorStalhrimShield	600	10
040290F3	Stalhrim Shield of Dwindling Fire	DLC2EnchArmorStalhrimShieldResistFire03	450	10
040290F6	Stalhrim Shield of Dwindling Frost	DLC2EnchArmorStalhrimShieldResistFrost03	450	10
040290F9	Stalhrim Shield of Dwindling Magic	DLC2EnchArmorStalhrimShieldResistMagic03	450	10
040290FC	Stalhrim Shield of Dwindling Shock	DLC2EnchArmorStalhrimShieldResistShock03	450	10
040290F1	Stalhrim Shield of Eminent Blocking	DLC2EnchArmorStalhrimShieldBlock04	450	10
040290F2	Stalhrim Shield of Extreme Blocking	DLC2EnchArmorStalhrimShieldBlock05	450	10
040290F5	Stalhrim Shield of Fire Abatement	DLC2EnchArmorStalhrimShieldResistFire05	450	10
040290F4	Stalhrim Shield of Fire Suppression	DLC2EnchArmorStalhrimShieldResistFire04	450	10
040290F8	Stalhrim Shield of Frost Abatement	DLC2EnchArmorStalhrimShieldResistFrost05	450	10
040290F7	Stalhrim Shield of Frost Suppression	DLC2EnchArmorStalhrimShieldResistFrost04	450	10
040290FB	Stalhrim Shield of Magic Abatement	DLC2EnchArmorStalhrimShieldResistMagic05	450	10
040290FA	Stalhrim Shield of Magic Suppression	DLC2EnchArmorStalhrimShieldResistMagic04	450	10
040290F0	Stalhrim Shield of Major Blocking	DLC2EnchArmorStalhrimShieldBlock03	450	10
040290FE	Stalhrim Shield of Shock Abatement	DLC2EnchArmorStalhrimShieldResistShock05	450	10
040290FD	Stalhrim Shield of Shock Suppression	DLC2EnchArmorStalhrimShieldResistShock04	450	10
00013952	Steel Armor	ArmorSteelCuirassA	275	35
000F6F22	Steel Armor	ArmorSteelCuirassB	275	35
0200CFB0	Steel Armor	DLC1LD_ArmorSteelCuirassBNP	275	35
02014C05	Steel Armor	DLC1LD_ArmorKatria	275	35
0010DEF3	Steel Armor of Alteration	EnchArmorSteelCuirassAlteration02	275	35
0010DEF6	Steel Armor of Conjuring	EnchArmorSteelCuirassConjuration02	275	35
0010DEF9	Steel Armor of Destruction	EnchArmorSteelCuirassDestruction02	275	35
000B50A6	Steel Armor of Health	EnchArmorSteelCuirassHealth02	275	35
0010DEFC	Steel Armor of Illusion	EnchArmorSteelCuirassIllusion02	275	35
0010DEF4	Steel Armor of Major Alteration	EnchArmorSteelCuirassAlteration03	275	35
0010DEF7	Steel Armor of Major Conjuring	EnchArmorSteelCuirassConjuration03	275	35
0010DEFA	Steel Armor of Major Destruction	EnchArmorSteelCuirassDestruction03	275	35
000B50A7	Steel Armor of Major Health	EnchArmorSteelCuirassHealth03	275	35
0010DEFD	Steel Armor of Major Illusion	EnchArmorSteelCuirassIllusion03	275	35
0010DF00	Steel Armor of Major Restoration	EnchArmorSteelCuirassRestoration03	275	35
0010DF9D	Steel Armor of Major Stamina	EnchArmorSteelBootsStamina03	55	8
0010DEF2	Steel Armor of Minor Alteration	EnchArmorSteelCuirassAlteration01	275	35
0010DEF5	Steel Armor of Minor Conjuring	EnchArmorSteelCuirassConjuration01	275	35
0010DEF8	Steel Armor of Minor Destruction	EnchArmorSteelCuirassDestruction01	275	35
000B50A5	Steel Armor of Minor Health	EnchArmorSteelCuirassHealth01	275	35
0010DEFB	Steel Armor of Minor Illusion	EnchArmorSteelCuirassIllusion01	275	35
0010DEFE	Steel Armor of Minor Restoration	EnchArmorSteelCuirassRestoration01	275	35
0010DEFF	Steel Armor of Restoration	EnchArmorSteelCuirassRestoration02	275	35
000B50A9	Steel Armor of the Knight	EnchArmorSteelCuirassHeavyArmor02	275	35
000B50AA	Steel Armor of the Major Knight	EnchArmorSteelCuirassHeavyArmor03	275	35
000B50A8	Steel Armor of the Minor Knight	EnchArmorSteelCuirassHeavyArmor01	275	35
000B509F	Steel Boots of Dwindling Flames	EnchArmorSteelBootsResistFire03	55	8
000B50A1	Steel Boots of Dwindling Frost	EnchArmorSteelBootsResistFrost03	55	8
000B50A4	Steel Boots of Dwindling Shock	EnchArmorSteelBootsResistShock03	55	8
000B509B	Steel Boots of Hauling	EnchArmorSteelBootsCarry02	55	8
000B509A	Steel Boots of Lifting	EnchArmorSteelBootsCarry01	55	8
0010DF9B	Steel Boots of Minor Stamina	EnchArmorSteelBootsStamina01	55	8
00092A75	Steel Boots of Muffling	EnchArmorSteelBootsMuffle	55	8
000B509D	Steel Boots of Resist Fire	EnchArmorSteelBootsResistFire01	55	8
000B50A0	Steel Boots of Resist Frost	EnchArmorSteelBootsResistFrost01	55	8
000B50A2	Steel Boots of Resist Shock	EnchArmorSteelBootsResistShock01	55	8
0010DF9C	Steel Boots of Stamina	EnchArmorSteelBootsStamina02	55	8
000B509C	Steel Boots of Strength	EnchArmorSteelBootsCarry03	55	8
000B509E	Steel Boots of Waning Fire	EnchArmorSteelBootsResistFire02	55	8
000B50F9	Steel Boots of Waning Frost	EnchArmorSteelBootsResistFrost02	55	8
000B50A3	Steel Boots of Waning Shock	EnchArmorSteelBootsResistShock02	55	8
00013951	Steel Cuffed Boots	ArmorSteelBootsA	55	8
0008B692	Steel Gauntlets of Alchemy	EnchArmorSteelGauntletsAlchemy02	55	4
000B50CB	Steel Gauntlets of Archery	EnchArmorSteelGauntletsMarksman02	55	4
0008B693	Steel Gauntlets of Major Alchemy	EnchArmorSteelGauntletsAlchemy03	55	4
000B50CC	Steel Gauntlets of Major Archery	EnchArmorSteelGauntletsMarksman03	55	4
0008B695	Steel Gauntlets of Major Smithing	EnchArmorSteelGauntletsSmithing03	55	4
000B50D2	Steel Gauntlets of Major Sure Grip	EnchArmorSteelGauntletsTwoHanded03	55	4
000B50CE	Steel Gauntlets of Major Wielding	EnchArmorSteelGauntletsOneHanded03	55	4
0008B691	Steel Gauntlets of Minor Alchemy	EnchArmorSteelGauntletsAlchemy01	55	4
000B50BE	Steel Gauntlets of Minor Archery	EnchArmorSteelGauntletsMarksman01	55	4
000B50C1	Steel Gauntlets of Minor Smithing	EnchArmorSteelGauntletsSmithing01	55	4
000B50C2	Steel Gauntlets of Minor Sure Grip	EnchArmorSteelGauntletsTwoHanded01	55	4
000B50BF	Steel Gauntlets of Minor Wielding	EnchArmorSteelGauntletsOneHanded01	55	4
0008B694	Steel Gauntlets of Smithing	EnchArmorSteelGauntletsSmithing02	55	4
000B50D1	Steel Gauntlets of Sure Grip	EnchArmorSteelGauntletsTwoHanded02	55	4
000B50CD	Steel Gauntlets of Wielding	EnchArmorSteelGauntletsOneHanded02	55	4
00013954	Steel Helmet	ArmorSteelHelmetA	125	5
0008B6A0	Steel Helmet of Alchemy	EnchArmorSteelHelmetAlchemy02	125	5
000B50DB	Steel Helmet of Alteration	EnchArmorSteelHelmetAlteration02	125	5
000B50E9	Steel Helmet of Archery	EnchArmorSteelHelmetMarksman02	125	5
000B50DD	Steel Helmet of Conjuring	EnchArmorSteelHelmetConjuration02	125	5
000B50DF	Steel Helmet of Destruction	EnchArmorSteelHelmetDestruction02	125	5
000B50E3	Steel Helmet of Illusion	EnchArmorSteelHelmetIllusion02	125	5
000B50E5	Steel Helmet of Magicka	EnchArmorSteelHelmetMagicka02	125	5
0008B6A1	Steel Helmet of Major Alchemy	EnchArmorSteelHelmetAlchemy03	125	5
000B50DC	Steel Helmet of Major Alteration	EnchArmorSteelHelmetAlteration03	125	5
000B50EA	Steel Helmet of Major Archery	EnchArmorSteelHelmetMarksman03	125	5
000B50DE	Steel Helmet of Major Conjuring	EnchArmorSteelHelmetConjuration03	125	5
000B50E0	Steel Helmet of Major Destruction	EnchArmorSteelHelmetDestruction03	125	5
000B50E4	Steel Helmet of Major Illusion	EnchArmorSteelHelmetIllusion03	125	5
000B50E6	Steel Helmet of Major Magicka	EnchArmorSteelHelmetMagicka03	125	5
000B50E8	Steel Helmet of Major Restoration	EnchArmorSteelHelmetRestoration03	125	5
0008B69F	Steel Helmet of Minor Alchemy	EnchArmorSteelHelmetAlchemy01	125	5
000B50D3	Steel Helmet of Minor Alteration	EnchArmorSteelHelmetAlteration01	125	5
000B50D9	Steel Helmet of Minor Archery	EnchArmorSteelHelmetMarksman01	125	5
000B50D4	Steel Helmet of Minor Conjuring	EnchArmorSteelHelmetConjuration01	125	5
000B50D5	Steel Helmet of Minor Destruction	EnchArmorSteelHelmetDestruction01	125	5
000B50D7	Steel Helmet of Minor Illusion	EnchArmorSteelHelmetIllusion01	125	5
000B50D8	Steel Helmet of Minor Magicka	EnchArmorSteelHelmetMagicka01	125	5
000B50DA	Steel Helmet of Minor Restoration	EnchArmorSteelHelmetRestoration01	125	5
000B50E7	Steel Helmet of Restoration	EnchArmorSteelHelmetRestoration02	125	5
00092A86	Steel Helmet of Waterbreathing	EnchArmorSteelHelmetWaterbreathing	125	5
000F6F24	Steel Horned Helmet	ArmorSteelHelmetB	125	5
000F6F23	Steel Imperial Gauntlets	ArmorSteelGauntletsB	55	4
00013953	Steel Nordic Gauntlets	ArmorSteelGauntletsA	55	4
0010B2FD	Steel Plate Armor	dunWaywardPassGhostArmor	625	35
0001395C	Steel Plate Armor	ArmorSteelPlateCuirass	625	38
0010DF01	Steel Plate Armor of Alteration	EnchArmorSteelPlateCuirassAlteration02	625	38
0010DF04	Steel Plate Armor of Conjuring	EnchArmorSteelPlateCuirassConjuration02	625	38
0010DF07	Steel Plate Armor of Destruction	EnchArmorSteelPlateCuirassDestruction02	625	38
0010DF03	Steel Plate Armor of Eminent Alteration	EnchArmorSteelPlateCuirassAlteration04	625	38
0010DF06	Steel Plate Armor of Eminent Conjuring	EnchArmorSteelPlateCuirassConjuration04	625	38
0010DF09	Steel Plate Armor of Eminent Destruction	EnchArmorSteelPlateCuirassDestruction04	625	38
0001B40E	Steel Plate Armor of Eminent Health	EnchArmorSteelPlateCuirassHealth04	625	38
0010DF0C	Steel Plate Armor of Eminent Illusion	EnchArmorSteelPlateCuirassIllusion04	625	38
0010DF0F	Steel Plate Armor of Eminent Restoration	EnchArmorSteelPlateCuirassRestoration04	625	38
0001B40C	Steel Plate Armor of Health	EnchArmorSteelPlateCuirassHealth02	625	38
0010DF0A	Steel Plate Armor of Illusion	EnchArmorSteelPlateCuirassIllusion02	625	38
0010DF02	Steel Plate Armor of Major Alteration	EnchArmorSteelPlateCuirassAlteration03	625	38
0010DF05	Steel Plate Armor of Major Conjuring	EnchArmorSteelPlateCuirassConjuration03	625	38
0010DF08	Steel Plate Armor of Major Destruction	EnchArmorSteelPlateCuirassDestruction03	625	38
0001B40D	Steel Plate Armor of Major Health	EnchArmorSteelPlateCuirassHealth03	625	38
0010DF0B	Steel Plate Armor of Major Illusion	EnchArmorSteelPlateCuirassIllusion03	625	38
0010DF0E	Steel Plate Armor of Major Restoration	EnchArmorSteelPlateCuirassRestoration03	625	38
0010DF0D	Steel Plate Armor of Restoration	EnchArmorSteelPlateCuirassRestoration02	625	38
0001B555	Steel Plate Armor of the Eminent Knight	EnchArmorSteelPlateCuirassHeavyArmor04	625	38
0001B446	Steel Plate Armor of the Knight	EnchArmorSteelPlateCuirassHeavyArmor02	625	38
0001B54E	Steel Plate Armor of the Major Knight	EnchArmorSteelPlateCuirassHeavyArmor03	625	38
0001395B	Steel Plate Boots	ArmorSteelPlateBoots	125	9
0010B2FF	Steel Plate Boots	ArmorSteelPlateBootsUnplayable	125	9
0001B3FF	Steel Plate Boots of Brawn	EnchArmorSteelPlateBootsCarry04	125	9
0001B401	Steel Plate Boots of Dwindling Flames	EnchArmorSteelPlateBootsResistFire03	125	9
0001B404	Steel Plate Boots of Dwindling Frost	EnchArmorSteelPlateBootsResistFrost03	125	9
0001B407	Steel Plate Boots of Dwindling Shock	EnchArmorSteelPlateBootsResistShock03	125	9
